chr,start,end,stat,cov_ratio,anomalous,cent_region
16,32700000,32800000,106.6000833976834,3.3577950882892984,True,True
16,32800000,32900000,204.3362517374517,6.436385794219476,True,True
16,32900000,33000000,85.19210038610039,2.6834652199128883,True,True
16,33000000,33100000,234.75929884169884,7.394681087069641,True,True
16,33100000,33200000,108.76824864864864,3.426090106437931,True,True
16,33200000,33300000,127.75026254826255,4.024004395118009,True,True
16,33300000,33400000,97.2508942084942,3.063305060342199,True,True
16,33400000,33500000,53.567094980694975,1.6873094531182395,True,True
16,33500000,33600000,71.54747335907336,2.2536732333347014,True,True
16,33600000,33700000,73.72312432432432,2.3222040439317055,True,True
16,33700000,33800000,73.64075057915058,2.3196093540578104,True,True
16,33800000,33900000,163.1964030888031,5.140522063887729,True,True
16,33900000,34000000,391.28013127413124,12.324929409633292,True,True
16,34100000,34200000,53.83091891891892,1.6956196410252853,True,True
16,35200000,35300000,247.91386100386097,7.8090365247846565,True,True
16,35300000,35400000,0.0,0.0,True,True
16,35400000,35500000,0.0,0.0,True,True
16,35500000,35600000,0.0,0.0,True,True
16,35600000,35700000,0.0,0.0,True,True
16,35700000,35800000,0.0,0.0,True,True
16,35800000,35900000,0.0,0.0,True,True
16,35900000,36000000,0.0,0.0,True,True
16,36000000,36100000,0.0,0.0,True,True
16,36100000,36200000,0.0,0.0,True,True
16,36200000,36300000,0.0,0.0,True,True
16,36300000,36400000,0.0,0.0,True,True
16,36400000,36500000,0.0,0.0,True,True
16,36500000,36600000,0.0,0.0,True,True
16,36600000,36700000,0.0,0.0,True,True
16,36700000,36800000,0.0,0.0,True,True
16,36800000,36900000,0.0,0.0,True,True
16,36900000,37000000,0.0,0.0,True,True
16,37000000,37100000,0.0,0.0,True,True
16,37100000,37200000,0.0,0.0,True,True
16,37200000,37300000,0.0,0.0,True,True
16,37300000,37400000,0.0,0.0,True,True
16,37400000,37500000,0.0,0.0,True,True
16,37500000,37600000,0.0,0.0,True,True
16,37600000,37700000,0.0,0.0,True,True
16,37700000,37800000,0.0,0.0,True,True
16,37800000,37900000,0.0,0.0,True,True
16,37900000,38000000,0.0,0.0,True,True
16,38000000,38100000,0.0,0.0,True,True
16,38100000,38200000,0.0,0.0,True,True
16,38200000,38300000,0.0,0.0,True,True
16,38300000,38400000,0.0,0.0,True,True
16,38400000,38500000,0.0,0.0,True,True
16,38500000,38600000,0.0,0.0,True,True
16,38600000,38700000,0.0,0.0,True,True
16,38700000,38800000,0.0,0.0,True,True
16,38800000,38900000,0.0,0.0,True,True
16,38900000,39000000,0.0,0.0,True,True
16,39000000,39100000,0.0,0.0,True,True
16,39100000,39200000,0.0,0.0,True,True
16,39200000,39300000,0.0,0.0,True,True
16,39300000,39400000,0.0,0.0,True,True
16,39400000,39500000,0.0,0.0,True,True
16,39500000,39600000,0.0,0.0,True,True
16,39600000,39700000,0.0,0.0,True,True
16,39700000,39800000,0.0,0.0,True,True
16,39800000,39900000,0.0,0.0,True,True
16,39900000,40000000,0.0,0.0,True,True
16,40000000,40100000,0.0,0.0,True,True
16,40100000,40200000,0.0,0.0,True,True
16,40200000,40300000,0.0,0.0,True,True
16,40300000,40400000,0.0,0.0,True,True
16,40400000,40500000,0.0,0.0,True,True
16,40500000,40600000,0.0,0.0,True,True
16,40600000,40700000,0.0,0.0,True,True
16,40700000,40800000,0.0,0.0,True,True
16,40800000,40900000,0.0,0.0,True,True
16,40900000,41000000,0.0,0.0,True,True
16,41000000,41100000,0.0,0.0,True,True
16,41100000,41200000,0.0,0.0,True,True
16,41200000,41300000,0.0,0.0,True,True
16,41300000,41400000,0.0,0.0,True,True
16,41400000,41500000,0.0,0.0,True,True
16,41500000,41600000,0.0,0.0,True,True
16,41600000,41700000,0.0,0.0,True,True
16,41700000,41800000,0.0,0.0,True,True
16,41800000,41900000,0.0,0.0,True,True
16,41900000,42000000,0.0,0.0,True,True
16,42000000,42100000,0.0,0.0,True,True
16,42100000,42200000,0.0,0.0,True,True
16,42200000,42300000,0.0,0.0,True,True
16,42300000,42400000,0.0,0.0,True,True
16,42400000,42500000,0.0,0.0,True,True
16,42500000,42600000,0.0,0.0,True,True
16,42600000,42700000,0.0,0.0,True,True
16,42700000,42800000,0.0,0.0,True,True
16,42800000,42900000,0.0,0.0,True,True
16,42900000,43000000,0.0,0.0,True,True
16,43000000,43100000,0.0,0.0,True,True
16,43100000,43200000,0.0,0.0,True,True
16,43200000,43300000,0.0,0.0,True,True
16,43300000,43400000,0.0,0.0,True,True
16,43400000,43500000,0.0,0.0,True,True
16,43500000,43600000,0.0,0.0,True,True
16,43600000,43700000,0.0,0.0,True,True
16,43700000,43800000,0.0,0.0,True,True
16,43800000,43900000,0.0,0.0,True,True
16,43900000,44000000,0.0,0.0,True,True
16,44000000,44100000,0.0,0.0,True,True
16,44100000,44200000,0.0,0.0,True,True
16,44200000,44300000,0.0,0.0,True,True
16,44300000,44400000,0.0,0.0,True,True
16,44400000,44500000,0.0,0.0,True,True
16,44500000,44600000,0.0,0.0,True,True
16,44600000,44700000,0.0,0.0,True,True
16,44700000,44800000,0.0,0.0,True,True
16,44800000,44900000,0.0,0.0,True,True
16,44900000,45000000,0.0,0.0,True,True
16,45000000,45100000,0.0,0.0,True,True
16,45100000,45200000,0.0,0.0,True,True
16,45200000,45300000,0.0,0.0,True,True
16,45300000,45400000,0.0,0.0,True,True
16,45400000,45500000,0.0,0.0,True,True
16,45500000,45600000,0.0,0.0,True,True
16,45600000,45700000,0.0,0.0,True,True
16,45700000,45800000,0.0,0.0,True,True
16,45800000,45900000,0.0,0.0,True,True
16,45900000,46000000,0.0,0.0,True,True
16,46000000,46100000,0.0,0.0,True,True
16,46100000,46200000,0.0,0.0,True,True
16,46200000,46300000,0.0,0.0,True,True
16,46300000,46400000,2345.3810563706566,73.8771372426459,True,True
16,46400000,46500000,3546.8493044015445,111.72217500798536,True,True
16,70200000,70300000,51.26446332046332,1.6147788787281514,True,False
16,70900000,71000000,51.515655598455595,1.6226911820807863,True,False
16,71000000,71100000,51.47970347490348,1.6215587264575904,True,False
16,71100000,71200000,54.978538996139,1.7317685157324088,True,False
16,74400000,74500000,63.2949528957529,1.9937271639271554,True,False
16,88400000,88500000,14.510089575289577,0.4570531837651817,True,False
16,90100000,90200000,64.36557837837837,2.02745078657711,True,False
16,90200000,90300000,120.07509189189189,3.78224426219579,True,False
16,90300000,90354753,0.0,0.0,True,False
17,300000,400000,3.036123552123552,0.09563482903411563,True,False
17,16600000,16700000,82.31942548262549,2.592978858423329,True,True
17,18300000,18400000,52.748199227799226,1.6615150630084652,True,True
17,18400000,18500000,72.86436911196911,2.2951541210593955,True,True
17,18900000,19000000,53.56109806949807,1.6871205564652534,True,True
17,19000000,19100000,66.72657760617761,2.101819880464061,True,True
17,20200000,20300000,66.76010193050193,2.1028758628607584,True,True
17,20300000,20400000,61.68627413127413,1.943055405689868,True,True
17,21300000,21400000,50.517500386100394,1.5912502998359466,True,True
17,21500000,21600000,76.07148648648649,2.396175082999429,True,True
17,21900000,22000000,55.789,1.7572972197566086,True,True
17,22200000,22300000,4377.396471042471,137.8835728967238,True,True
17,22300000,22400000,0.0,0.0,True,True
17,22400000,22500000,0.0,0.0,True,True
17,22500000,22600000,0.0,0.0,True,True
17,22600000,22700000,0.0,0.0,True,True
17,22700000,22800000,0.0,0.0,True,True
17,22800000,22900000,0.0,0.0,True,True
17,22900000,23000000,0.0,0.0,True,True
17,23000000,23100000,0.0,0.0,True,True
17,23100000,23200000,0.0,0.0,True,True
17,23200000,23300000,0.0,0.0,True,True
17,23300000,23400000,0.0,0.0,True,True
17,23400000,23500000,0.0,0.0,True,True
17,23500000,23600000,0.0,0.0,True,True
17,23600000,23700000,0.0,0.0,True,True
17,23700000,23800000,0.0,0.0,True,True
17,23800000,23900000,0.0,0.0,True,True
17,23900000,24000000,0.0,0.0,True,True
17,24000000,24100000,0.0,0.0,True,True
17,24100000,24200000,0.0,0.0,True,True
17,24200000,24300000,0.0,0.0,True,True
17,24300000,24400000,0.0,0.0,True,True
17,24400000,24500000,0.0,0.0,True,True
17,24500000,24600000,0.0,0.0,True,True
17,24600000,24700000,0.0,0.0,True,True
17,24700000,24800000,0.0,0.0,True,True
17,24800000,24900000,0.0,0.0,True,True
17,24900000,25000000,0.0,0.0,True,True
17,25000000,25100000,0.0,0.0,True,True
17,25100000,25200000,0.0,0.0,True,True
17,25200000,25300000,521.1629073359073,16.41610582913587,True,True
17,25300000,25400000,58.851312741312746,1.853756981830389,True,True
17,34500000,34600000,86.24191274131275,2.7165332500457247,True,True
17,34700000,34800000,65.96360617760617,2.077787050153743,True,True
17,36200000,36300000,53.53930965250965,1.6864342433103905,True,True
17,36300000,36400000,108.35555212355212,3.4130905822278663,True,True
17,41400000,41500000,57.45303474903474,1.8097126356639943,True,False
17,43600000,43700000,65.59245559845559,2.066096181329201,True,False
17,44300000,44400000,53.82600772200772,1.6954649432770246,True,False
17,44400000,44500000,63.05749034749035,1.9862473332103816,True,False
17,44500000,44600000,66.92430888030889,2.108048216126823,True,False
17,44600000,44700000,71.38139768339768,2.2484420170889523,True,False
17,44700000,44800000,50.50945945945946,1.5909970187584872,True,False
17,62400000,62500000,12.466220077220076,0.3926733564425398,True,False
17,62800000,62900000,64.45042857142857,2.0301234820608602,True,False
17,77500000,77600000,9.92169498069498,0.31252338283260833,True,False
17,79700000,79800000,9.506381467181466,0.29944142612743985,True,False
18,100000,200000,250.1722471042471,7.88017340867477,True,False
18,14400000,14500000,48.919513513513515,1.5409153254072154,True,True
18,14500000,14600000,56.45472277992278,1.7782668157394537,True,True
18,14600000,14700000,52.94833667953668,1.667819190838457,True,True
18,15100000,15200000,122.56356756756756,3.8606287355919218,True,True
18,15200000,15300000,88.05500386100387,2.7736437912599174,True,True
18,15300000,15400000,105.29180694980694,3.31658569997751,True,True
18,15500000,15600000,0.0,0.0,True,True
18,15600000,15700000,0.0,0.0,True,True
18,15700000,15800000,0.0,0.0,True,True
18,15800000,15900000,0.0,0.0,True,True
18,15900000,16000000,0.0,0.0,True,True
18,16000000,16100000,0.0,0.0,True,True
18,16100000,16200000,0.0,0.0,True,True
18,16200000,16300000,0.0,0.0,True,True
18,16300000,16400000,0.0,0.0,True,True
18,16400000,16500000,0.0,0.0,True,True
18,16500000,16600000,0.0,0.0,True,True
18,16600000,16700000,0.0,0.0,True,True
18,16700000,16800000,0.0,0.0,True,True
18,16800000,16900000,0.0,0.0,True,True
18,16900000,17000000,0.0,0.0,True,True
18,17000000,17100000,0.0,0.0,True,True
18,17100000,17200000,0.0,0.0,True,True
18,17200000,17300000,0.0,0.0,True,True
18,17300000,17400000,0.0,0.0,True,True
18,17400000,17500000,0.0,0.0,True,True
18,17500000,17600000,0.0,0.0,True,True
18,17600000,17700000,0.0,0.0,True,True
18,17700000,17800000,0.0,0.0,True,True
18,17800000,17900000,0.0,0.0,True,True
18,17900000,18000000,0.0,0.0,True,True
18,18000000,18100000,0.0,0.0,True,True
18,18100000,18200000,0.0,0.0,True,True
18,18200000,18300000,0.0,0.0,True,True
18,18300000,18400000,0.0,0.0,True,True
18,18400000,18500000,0.0,0.0,True,True
18,18500000,18600000,269.0894054054054,8.476044811430171,True,True
18,44500000,44600000,50.66835521235521,1.596002074679813,True,False
18,52100000,52200000,0.452861776061776,0.014264689096549479,True,False
18,75700000,75800000,15.47572972972973,0.4874698744870628,True,False
18,78000000,78077248,7.171026956652474,0.22588011496397295,True,False
19,0,100000,47.905250965250964,1.5089670783304614,True,False
19,100000,200000,120.84555984555986,3.8065132254841134,True,False
19,200000,300000,75.20881853281853,2.3690019127229616,True,False
19,7300000,7400000,11.208766023166024,0.3530648222662531,True,False
19,8800000,8900000,158.21629806949807,4.983653779736361,True,False
19,11100000,11200000,15.639411583011581,0.4926256877423068,True,True
19,20500000,20600000,11.315281853281853,0.3564199634611591,True,True
19,24500000,24600000,87.26621621621622,2.748797776182327,True,True
19,24600000,24700000,166.20137451737452,5.235175632456382,True,True
19,24700000,24800000,0.0,0.0,True,True
19,24800000,24900000,0.0,0.0,True,True
19,24900000,25000000,0.0,0.0,True,True
19,25000000,25100000,0.0,0.0,True,True
19,25100000,25200000,0.0,0.0,True,True
19,25200000,25300000,0.0,0.0,True,True
19,25300000,25400000,0.0,0.0,True,True
19,25400000,25500000,0.0,0.0,True,True
19,25500000,25600000,0.0,0.0,True,True
19,25600000,25700000,0.0,0.0,True,True
19,25700000,25800000,0.0,0.0,True,True
19,25800000,25900000,0.0,0.0,True,True
19,25900000,26000000,0.0,0.0,True,True
19,26000000,26100000,0.0,0.0,True,True
19,26100000,26200000,0.0,0.0,True,True
19,26200000,26300000,0.0,0.0,True,True
19,26300000,26400000,0.0,0.0,True,True
19,26400000,26500000,0.0,0.0,True,True
19,26500000,26600000,0.0,0.0,True,True
19,26600000,26700000,0.0,0.0,True,True
19,26700000,26800000,0.0,0.0,True,True
19,26800000,26900000,0.0,0.0,True,True
19,26900000,27000000,0.0,0.0,True,True
19,27000000,27100000,0.0,0.0,True,True
19,27100000,27200000,0.0,0.0,True,True
19,27200000,27300000,0.0,0.0,True,True
19,27300000,27400000,0.0,0.0,True,True
19,27400000,27500000,0.0,0.0,True,True
19,27500000,27600000,0.0,0.0,True,True
19,27600000,27700000,0.0,0.0,True,True
19,27700000,27800000,5226.537678455598,164.63066431201818,True,True
19,27800000,27900000,165.35093436293434,5.20838762552012,True,True
19,27900000,28000000,60.79617760617761,1.9150182630834913,True,True
19,36700000,36800000,242.75087104247103,7.6464075494529276,True,True
19,37700000,37800000,129.74157528957528,4.086728737622352,True,True
19,48400000,48500000,160.22275521235522,5.046855155611599,True,False
19,50600000,50700000,133.222416988417,4.19637173964403,True,False
19,59100000,59128983,101.57678639202291,3.1995663001400416,True,False
2,3500000,3600000,10.896447876447876,0.34322711571285835,True,False
2,5000000,5100000,5.010748262548263,0.157833515400461,True,False
2,33100000,33200000,153.68702702702703,4.840986311051522,True,False
2,87100000,87200000,57.237269498069494,1.802916247923735,True,True
2,87200000,87300000,72.49215135135135,2.283429637095216,True,True
2,87300000,87400000,51.02375598455598,1.6071968404739259,True,True
2,87500000,87600000,90.55524401544402,2.852398833869061,True,True
2,87600000,87700000,141.94646486486488,4.471170446885697,True,True
2,87800000,87900000,54.24329652509653,1.7086091196111322,True,True
2,87900000,88000000,51.23917837837838,1.6139824285600612,True,True
2,88000000,88100000,90.55975675675676,2.8525409806679347,True,True
2,88100000,88200000,65.04089961389961,2.048722724228333,True,True
2,88200000,88300000,49.23918532818533,1.5509846650827308,True,True
2,89300000,89400000,48.13575135135136,1.516227607962594,True,True
2,89400000,89500000,53.37690193050193,1.681318563904931,True,True
2,89500000,89600000,51.07180849420849,1.6087104460523496,True,True
2,89600000,89700000,14.045342857142856,0.44241413098255,True,True
2,89700000,89800000,0.0,0.0,True,True
2,89800000,89900000,649.0394749034749,20.444088704944804,True,True
2,89900000,90000000,52.03343243243243,1.6390006300150004,True,True
2,90000000,90100000,53.043579150579156,1.6708192325951776,True,True
2,90200000,90300000,67.55308494208494,2.127854027760094,True,True
2,90300000,90400000,520.0119343629344,16.37985134159495,True,True
2,90400000,90500000,372.1537953667953,11.722469123302787,True,True
2,90500000,90600000,60.855285714285706,1.916880108860319,True,True
2,90600000,90700000,0.0,0.0,True,True
2,90700000,90800000,0.0,0.0,True,True
2,90800000,90900000,0.0,0.0,True,True
2,90900000,91000000,0.0,0.0,True,True
2,91000000,91100000,0.0,0.0,True,True
2,91100000,91200000,0.0,0.0,True,True
2,91200000,91300000,0.0,0.0,True,True
2,91300000,91400000,0.0,0.0,True,True
2,91400000,91500000,0.0,0.0,True,True
2,91500000,91600000,147.5237745173745,4.6468500745197625,True,True
2,91600000,91700000,581.2469984555985,18.308694086251716,True,True
2,91700000,91800000,163.57610888030888,5.152482413270915,True,True
2,91800000,91900000,151.8377250965251,4.78273516582645,True,True
2,91900000,92000000,173.0068942084942,5.449542637281769,True,True
2,92000000,92100000,114.5216671814672,3.6073169861421417,True,True
2,92100000,92200000,71.63180463320462,2.256329583395993,True,True
2,92200000,92300000,2472.6156444787644,77.88489841311419,True,True
2,92300000,92400000,13343.799622548264,420.3162268134103,True,True
2,92400000,92500000,0.0,0.0,True,True
2,92500000,92600000,0.0,0.0,True,True
2,92600000,92700000,0.0,0.0,True,True
2,92700000,92800000,0.0,0.0,True,True
2,92800000,92900000,0.0,0.0,True,True
2,92900000,93000000,0.0,0.0,True,True
2,93000000,93100000,0.0,0.0,True,True
2,93100000,93200000,0.0,0.0,True,True
2,93200000,93300000,0.0,0.0,True,True
2,93300000,93400000,0.0,0.0,True,True
2,93400000,93500000,0.0,0.0,True,True
2,93500000,93600000,0.0,0.0,True,True
2,93600000,93700000,0.0,0.0,True,True
2,93700000,93800000,0.0,0.0,True,True
2,93800000,93900000,0.0,0.0,True,True
2,93900000,94000000,0.0,0.0,True,True
2,94000000,94100000,0.0,0.0,True,True
2,94100000,94200000,0.0,0.0,True,True
2,94200000,94300000,0.0,0.0,True,True
2,94300000,94400000,0.0,0.0,True,True
2,94400000,94500000,0.0,0.0,True,True
2,94500000,94600000,0.0,0.0,True,True
2,94600000,94700000,0.0,0.0,True,True
2,94700000,94800000,0.0,0.0,True,True
2,94800000,94900000,0.0,0.0,True,True
2,94900000,95000000,0.0,0.0,True,True
2,95000000,95100000,0.0,0.0,True,True
2,95100000,95200000,0.0,0.0,True,True
2,95200000,95300000,0.0,0.0,True,True
2,95400000,95500000,72.40998378378379,2.280841441607922,True,True
2,95500000,95600000,67.33937065637065,2.1211222433562154,True,True
2,96500000,96600000,68.04860617760617,2.143462446794524,True,True
2,96600000,96700000,75.17033050193051,2.3677895785769216,True,True
2,97800000,97900000,82.91588108108108,2.6117666080670627,True,True
2,97900000,98000000,72.15148803088803,2.272699086163612,True,True
2,98000000,98100000,50.67966563706564,1.5963583416481741,True,True
2,98100000,98200000,61.39512200772201,1.9338844075138049,True,True
2,107000000,107100000,105.92937065637066,3.3366683135565696,True,True
2,108400000,108500000,87.42474671814671,2.753791327066714,True,True
2,110100000,110200000,2.6647335907335905,0.08393641991052328,True,True
2,110200000,110300000,10.716196911196912,0.33754939214559665,True,True
2,110500000,110600000,92.8919613899614,2.9260030738732974,True,True
2,110600000,110700000,75.92307722007722,2.3915003408236033,True,True
2,110700000,110800000,50.23751891891892,1.5824311660665409,True,True
2,111100000,111200000,50.52881003861005,1.5916065424807624,True,True
2,111200000,111300000,88.83212355212355,2.7981222775676615,True,True
2,111300000,111400000,74.9422054054054,2.3606038681702057,True,True
2,112000000,112100000,49.47578378378378,1.558437277752287,True,False
2,112100000,112200000,55.219749034749036,1.73936638861464,True,False
2,112500000,112600000,49.074864864864864,1.5458087362555037,True,False
2,113100000,113200000,104.65333667953666,3.29647453055624,True,False
2,114100000,114200000,66.89316988416988,2.107067369161631,True,False
2,114200000,114300000,123.0141861003861,3.874822764789305,True,False
2,114300000,114400000,126.38254362934364,3.980922628934268,True,False
2,130800000,130900000,69.0393305019305,2.174669263562711,True,False
2,131200000,131300000,76.42911196911197,2.4074399249276204,True,False
2,131300000,131400000,60.6867196911197,1.911570449180901,True,False
2,131400000,131500000,59.592186100386094,1.8770937452441683,True,False
2,131900000,132000000,48.41377451737452,1.5249850572210577,True,False
2,132000000,132100000,59.20351274131275,1.864850926529134,True,False
2,132700000,132800000,105.91291196911197,3.336149881511533,True,False
2,132800000,132900000,83.65914362934362,2.6351786285300745,True,False
2,132900000,133000000,110.28205405405406,3.4737734495731636,True,False
2,133000000,133100000,114.09346718146719,3.593829118112606,True,False
2,149700000,149800000,2.870719691119691,0.090424774272799,True,False
2,234000000,234100000,13.500769884169884,0.4252606317020468,True,False
2,243000000,243100000,55.794131274131274,1.7574588497152868,True,False
20,0,100000,11.791351351351352,0.371415672388877,True,False
20,25700000,25800000,100.35783088803089,3.161170431453164,True,True
20,25800000,25900000,77.61990656370656,2.4449487533773553,True,True
20,25900000,26000000,65.98759073359072,2.0785425394715076,True,True
20,26000000,26100000,116.9200115830116,3.6828624153280534,True,True
20,26100000,26200000,84.68558687258687,2.6675105552107703,True,True
20,26200000,26300000,77.11332432432432,2.4289919238797038,True,True
20,26300000,26400000,81.31713127413127,2.5614076019755516,True,True
20,26400000,26500000,0.0,0.0,True,True
20,26500000,26600000,0.0,0.0,True,True
20,26600000,26700000,0.0,0.0,True,True
20,26700000,26800000,0.0,0.0,True,True
20,26800000,26900000,0.0,0.0,True,True
20,26900000,27000000,0.0,0.0,True,True
20,27000000,27100000,0.0,0.0,True,True
20,27100000,27200000,0.0,0.0,True,True
20,27200000,27300000,0.0,0.0,True,True
20,27300000,27400000,0.0,0.0,True,True
20,27400000,27500000,0.0,0.0,True,True
20,27500000,27600000,0.0,0.0,True,True
20,27600000,27700000,0.0,0.0,True,True
20,27700000,27800000,0.0,0.0,True,True
20,27800000,27900000,0.0,0.0,True,True
20,27900000,28000000,0.0,0.0,True,True
20,28000000,28100000,0.0,0.0,True,True
20,28100000,28200000,0.0,0.0,True,True
20,28200000,28300000,0.0,0.0,True,True
20,28300000,28400000,0.0,0.0,True,True
20,28400000,28500000,0.0,0.0,True,True
20,28500000,28600000,0.0,0.0,True,True
20,28600000,28700000,0.0,0.0,True,True
20,28700000,28800000,0.0,0.0,True,True
20,28800000,28900000,0.0,0.0,True,True
20,28900000,29000000,0.0,0.0,True,True
20,29000000,29100000,0.0,0.0,True,True
20,29100000,29200000,0.0,0.0,True,True
20,29200000,29300000,0.0,0.0,True,True
20,29300000,29400000,0.0,0.0,True,True
20,29400000,29500000,88.85354826254826,2.7987971343326765,True,True
20,29500000,29600000,95.24416216216218,3.0000950252848266,True,True
20,29600000,29700000,195.21228957528956,6.1489901904134925,True,True
20,29700000,29800000,4.920138996138996,0.15497941491568462,True,True
20,29800000,29900000,105.40804247104246,3.3202470016374095,True,True
20,34900000,35000000,13.678644015444014,0.43086348739680114,True,True
20,61100000,61200000,10.878471042471041,0.3426608635777149,True,False
20,61200000,61300000,11.596868725868724,0.3652896658812933,True,False
20,63000000,63025520,0.0,0.0,True,False
21,0,100000,0.0,0.0,True,True
21,100000,200000,0.0,0.0,True,True
21,200000,300000,0.0,0.0,True,True
21,300000,400000,0.0,0.0,True,True
21,400000,500000,0.0,0.0,True,True
21,500000,600000,0.0,0.0,True,True
21,600000,700000,0.0,0.0,True,True
21,700000,800000,0.0,0.0,True,True
21,800000,900000,0.0,0.0,True,True
21,900000,1000000,0.0,0.0,True,True
21,1000000,1100000,0.0,0.0,True,True
21,1100000,1200000,0.0,0.0,True,True
21,1200000,1300000,0.0,0.0,True,True
21,1300000,1400000,0.0,0.0,True,True
21,1400000,1500000,0.0,0.0,True,True
21,1500000,1600000,0.0,0.0,True,True
21,1600000,1700000,0.0,0.0,True,True
21,1700000,1800000,0.0,0.0,True,True
21,1800000,1900000,0.0,0.0,True,True
21,1900000,2000000,0.0,0.0,True,True
21,2000000,2100000,0.0,0.0,True,True
21,2100000,2200000,0.0,0.0,True,True
21,2200000,2300000,0.0,0.0,True,True
21,2300000,2400000,0.0,0.0,True,True
21,2400000,2500000,0.0,0.0,True,True
21,2500000,2600000,0.0,0.0,True,True
21,2600000,2700000,0.0,0.0,True,True
21,2700000,2800000,0.0,0.0,True,True
21,2800000,2900000,0.0,0.0,True,True
21,2900000,3000000,0.0,0.0,True,True
21,3000000,3100000,0.0,0.0,True,True
21,3100000,3200000,0.0,0.0,True,True
21,3200000,3300000,0.0,0.0,True,True
21,3300000,3400000,0.0,0.0,True,True
21,3400000,3500000,0.0,0.0,True,True
21,3500000,3600000,0.0,0.0,True,True
21,3600000,3700000,0.0,0.0,True,True
21,3700000,3800000,0.0,0.0,True,True
21,3800000,3900000,0.0,0.0,True,True
21,3900000,4000000,0.0,0.0,True,True
21,4000000,4100000,0.0,0.0,True,True
21,4100000,4200000,0.0,0.0,True,True
21,4200000,4300000,0.0,0.0,True,True
21,4300000,4400000,0.0,0.0,True,True
21,4400000,4500000,0.0,0.0,True,True
21,4500000,4600000,0.0,0.0,True,True
21,4600000,4700000,0.0,0.0,True,True
21,4700000,4800000,0.0,0.0,True,True
21,4800000,4900000,0.0,0.0,True,True
21,4900000,5000000,0.0,0.0,True,True
21,5000000,5100000,0.0,0.0,True,True
21,5100000,5200000,0.0,0.0,True,True
21,5200000,5300000,0.0,0.0,True,True
21,5300000,5400000,0.0,0.0,True,True
21,5400000,5500000,0.0,0.0,True,True
21,5500000,5600000,0.0,0.0,True,True
21,5600000,5700000,0.0,0.0,True,True
21,5700000,5800000,0.0,0.0,True,True
21,5800000,5900000,0.0,0.0,True,True
21,5900000,6000000,0.0,0.0,True,True
21,6000000,6100000,0.0,0.0,True,True
21,6100000,6200000,0.0,0.0,True,True
21,6200000,6300000,0.0,0.0,True,True
21,6300000,6400000,0.0,0.0,True,True
21,6400000,6500000,0.0,0.0,True,True
21,6500000,6600000,0.0,0.0,True,True
21,6600000,6700000,0.0,0.0,True,True
21,6700000,6800000,0.0,0.0,True,True
21,6800000,6900000,0.0,0.0,True,True
21,6900000,7000000,0.0,0.0,True,True
21,7000000,7100000,0.0,0.0,True,True
21,7100000,7200000,0.0,0.0,True,True
21,7200000,7300000,0.0,0.0,True,True
21,7300000,7400000,0.0,0.0,True,True
21,7400000,7500000,0.0,0.0,True,True
21,7500000,7600000,0.0,0.0,True,True
21,7600000,7700000,0.0,0.0,True,True
21,7700000,7800000,0.0,0.0,True,True
21,7800000,7900000,0.0,0.0,True,True
21,7900000,8000000,0.0,0.0,True,True
21,8000000,8100000,0.0,0.0,True,True
21,8100000,8200000,0.0,0.0,True,True
21,8200000,8300000,0.0,0.0,True,True
21,8300000,8400000,0.0,0.0,True,True
21,8400000,8500000,0.0,0.0,True,True
21,8500000,8600000,0.0,0.0,True,True
21,8600000,8700000,0.0,0.0,True,True
21,8700000,8800000,0.0,0.0,True,True
21,8800000,8900000,0.0,0.0,True,True
21,8900000,9000000,0.0,0.0,True,True
21,9000000,9100000,0.0,0.0,True,True
21,9100000,9200000,0.0,0.0,True,True
21,9200000,9300000,0.0,0.0,True,True
21,9300000,9400000,0.0,0.0,True,True
21,9400000,9500000,151.66671196911196,4.7773484248318985,True,True
21,9500000,9600000,77.83085868725868,2.4515935324596096,True,True
21,9600000,9700000,83.56062084942086,2.6320752603528184,True,True
21,9700000,9800000,244.5518084942085,7.703135262387266,True,True
21,9800000,9900000,99.86848957528959,3.1457566737519627,True,True
21,9900000,10000000,205.38526177606175,6.469428552188721,True,True
21,10000000,10100000,151.42584401544403,4.769761327280246,True,True
21,10100000,10200000,373.28618532818535,11.758138264725488,True,True
21,10400000,10500000,168.49349189189192,5.30737501745334,True,True
21,10500000,10600000,143.11446023166025,4.507961122659741,True,True
21,10600000,10700000,88.24697451737453,2.779690673274562,True,True
21,10700000,10800000,1740.4332432432432,54.82189140374139,True,True
21,10800000,10900000,1018.6151243243243,32.085348831797795,True,True
21,10900000,11000000,66.03517220077221,2.080041307687284,True,True
21,11000000,11100000,209.33684169884168,6.5938993333812,True,True
21,11100000,11200000,180.70745945945944,5.692102674315513,True,True
21,11200000,11300000,0.15254054054054056,0.0048048731433089345,True,True
21,11300000,11400000,0.0,0.0,True,True
21,11400000,11500000,0.0,0.0,True,True
21,11500000,11600000,0.0,0.0,True,True
21,11600000,11700000,0.0,0.0,True,True
21,11700000,11800000,0.0,0.0,True,True
21,11800000,11900000,0.0,0.0,True,True
21,11900000,12000000,0.0,0.0,True,True
21,12000000,12100000,0.0,0.0,True,True
21,12100000,12200000,0.0,0.0,True,True
21,12200000,12300000,0.0,0.0,True,True
21,12300000,12400000,0.0,0.0,True,True
21,12400000,12500000,0.0,0.0,True,True
21,12500000,12600000,0.0,0.0,True,True
